Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00      1.32     0.00     1024     0.00     0.00  double* std::__copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, int, double*, std::input_iterator_tag)
  0.00      1.32     0.00     1024     0.00     0.00  std::operator|(std::_Ios_Openmode, std::_Ios_Openmode)
  0.00      1.32     0.00       38     0.00     0.00  __gnu_cxx::__normal_iterator<ThreadData**, std::vector<ThreadData*, std::allocator<ThreadData*> > >::base() const
  0.00      1.32     0.00       17     0.00     0.00  ThreadData** std::__niter_base<ThreadData**>(ThreadData**)
  0.00      1.32     0.00       13     0.00     0.00  bool __gnu_cxx::operator!=<ThreadData**, std::vector<ThreadData*, std::allocator<ThreadData*> > >(__gnu_cxx::__normal_iterator<ThreadData**, std::vector<ThreadData*, std::allocator<ThreadData*> > > const&, __gnu_cxx::__normal_iterator<ThreadData**, std::vector<ThreadData*, std::allocator<ThreadData*> > > const&)
  0.00      1.32     0.00       12     0.00     0.00  __gnu_cxx::__normal_iterator<ThreadData**, std::vector<ThreadData*, std::allocator<ThreadData*> > >::operator++()
  0.00      1.32     0.00       12     0.00     0.00  __gnu_cxx::__normal_iterator<ThreadData**, std::vector<ThreadData*, std::allocator<ThreadData*> > >::operator*() const
  0.00      1.32     0.00        9     0.00     0.00  std::vector<ThreadData*, std::allocator<ThreadData*> >::size() const
  0.00      1.32     0.00        8     0.00     0.00  ThreadData* const& std::forward<ThreadData* const&>(std::remove_reference<ThreadData* const&>::type&)
  0.00      1.32     0.00        7     0.00     0.00  __gnu_cxx::new_allocator<ThreadData*>::max_size() const
  0.00      1.32     0.00        6     0.00     0.00  __gnu_cxx::__normal_iterator<ThreadData**, std::vector<ThreadData*, std::allocator<ThreadData*> > >::__normal_iterator(ThreadData** const&)
  0.00      1.32     0.00        6     0.00     0.00  std::_Vector_base<ThreadData*, std::allocator<ThreadData*> >::_M_get_Tp_allocator()
  0.00      1.32     0.00        6     0.00     0.00  std::allocator_traits<std::allocator<ThreadData*> >::max_size(std::allocator<ThreadData*> const&)
  0.00      1.32     0.00        6     0.00     0.00  std::vector<ThreadData*, std::allocator<ThreadData*> >::_S_relocate(ThreadData**, ThreadData**, ThreadData**, std::allocator<ThreadData*>&)
  0.00      1.32     0.00        5     0.00     0.00  std::_Vector_base<ThreadData*, std::allocator<ThreadData*> >::_M_get_Tp_allocator() const
  0.00      1.32     0.00        5     0.00     0.00  std::vector<ThreadData*, std::allocator<ThreadData*> >::max_size() const
  0.00      1.32     0.00        5     0.00     0.00  unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      1.32     0.00        4     0.00     0.00  std::vector<ThreadData*, std::allocator<ThreadData*> >::_S_max_size(std::allocator<ThreadData*> const&)
  0.00      1.32     0.00        4     0.00     0.00  std::vector<ThreadData*, std::allocator<ThreadData*> >::_S_do_relocate(ThreadData**, ThreadData**, ThreadData**, std::allocator<ThreadData*>&, std::integral_constant<bool, true>)
  0.00      1.32     0.00        4     0.00     0.00  std::vector<ThreadData*, std::allocator<ThreadData*> >::begin()
  0.00      1.32     0.00        4     0.00     0.00  ThreadData** std::__relocate_a<ThreadData**, ThreadData**, std::allocator<ThreadData*> >(ThreadData**, ThreadData**, ThreadData**, std::allocator<ThreadData*>&)
  0.00      1.32     0.00        4     0.00     0.00  std::enable_if<std::__is_bitwise_relocatable<ThreadData*, void>::value, ThreadData**>::type std::__relocate_a_1<ThreadData*, ThreadData*>(ThreadData**, ThreadData**, ThreadData**, std::allocator<ThreadData*>&)
  0.00      1.32     0.00        3     0.00     0.00  __gnu_cxx::new_allocator<ThreadData*>::allocate(unsigned long, void const*)
  0.00      1.32     0.00        3     0.00     0.00  void __gnu_cxx::new_allocator<ThreadData*>::construct<ThreadData*, ThreadData* const&>(ThreadData**, ThreadData* const&)
  0.00      1.32     0.00        3     0.00     0.00  bool __gnu_cxx::__is_null_pointer<char const>(char const*)
  0.00      1.32     0.00        3     0.00     0.00  std::char_traits<char>::length(char const*)
  0.00      1.32     0.00        3     0.00     0.00  std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator()
  0.00      1.32     0.00        3     0.00     0.00  std::_Vector_base<ThreadData*, std::allocator<ThreadData*> >::_M_deallocate(ThreadData**, unsigned long)
  0.00      1.32     0.00        3     0.00     0.00  std::allocator_traits<std::allocator<ThreadData*> >::deallocate(std::allocator<ThreadData*>&, ThreadData**, unsigned long)
  0.00      1.32     0.00        3     0.00     0.00  void std::allocator_traits<std::allocator<ThreadData*> >::construct<ThreadData*, ThreadData* const&>(std::allocator<ThreadData*>&, ThreadData**, ThreadData* const&)
  0.00      1.32     0.00        3     0.00     0.00  std::vector<ThreadData*, std::allocator<ThreadData*> >::end()
  0.00      1.32     0.00        3     0.00     0.00  std::vector<ThreadData*, std::allocator<ThreadData*> >::push_back(ThreadData* const&)
  0.00      1.32     0.00        3     0.00     0.00  void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*)
  0.00      1.32     0.00        3     0.00     0.00  void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)
  0.00      1.32     0.00        3     0.00     0.00  void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char const*>(char const*, char const*, std::__false_type)
  0.00      1.32     0.00        3     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&)
  0.00      1.32     0.00        3     0.00     0.00  std::iterator_traits<char const*>::difference_type std::__distance<char const*>(char const*, char const*, std::random_access_iterator_tag)
  0.00      1.32     0.00        3     0.00     0.00  std::iterator_traits<char const*>::iterator_category std::__iterator_category<char const*>(char const* const&)
  0.00      1.32     0.00        3     0.00     0.00  std::iterator_traits<char const*>::difference_type std::distance<char const*>(char const*, char const*)
  0.00      1.32     0.00        2     0.00     0.00  ThreadData::ThreadData(double*, std::vector<Vector, std::allocator<Vector> >&, int, int, int)
  0.00      1.32     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<ThreadData*>::deallocate(ThreadData**, unsigned long)
  0.00      1.32     0.00        2     0.00     0.00  __gnu_cxx::__normal_iterator<ThreadData**, std::vector<ThreadData*, std::allocator<ThreadData*> > >::difference_type __gnu_cxx::operator-<ThreadData**, std::vector<ThreadData*, std::allocator<ThreadData*> > >(__gnu_cxx::__normal_iterator<ThreadData**, std::vector<ThreadData*, std::allocator<ThreadData*> > > const&, __gnu_cxx::__normal_iterator<ThreadData**, std::vector<ThreadData*, std::allocator<ThreadData*> > > const&)
  0.00      1.32     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<Vector>::max_size() const
  0.00      1.32     0.00        2     0.00     0.00  std::vector<ThreadData*, std::allocator<ThreadData*> >::_M_check_len(unsigned long, char const*) const
  0.00      1.32     0.00        2     0.00     0.00  void std::_Destroy_aux<false>::__destroy<Vector*>(Vector*, Vector*)
  0.00      1.32     0.00        2     0.00     0.00  std::_Vector_base<Vector, std::allocator<Vector> >::_M_deallocate(Vector*, unsigned long)
  0.00      1.32     0.00        2     0.00     0.00  std::_Vector_base<ThreadData*, std::allocator<ThreadData*> >::_M_allocate(unsigned long)
  0.00      1.32     0.00        2     0.00     0.00  std::allocator_traits<std::allocator<ThreadData*> >::allocate(std::allocator<ThreadData*>&, unsigned long)
  0.00      1.32     0.00        2     0.00     0.00  void std::vector<ThreadData*, std::allocator<ThreadData*> >::_M_realloc_insert<ThreadData* const&>(__gnu_cxx::__normal_iterator<ThreadData**, std::vector<ThreadData*, std::allocator<ThreadData*> > >, ThreadData* const&)
  0.00      1.32     0.00        2     0.00     0.00  Vector const* std::__make_move_if_noexcept_iterator<Vector, Vector const*>(Vector*)
  0.00      1.32     0.00        2     0.00     0.00  unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      1.32     0.00        2     0.00     0.00  void std::_Destroy<Vector*>(Vector*, Vector*)
  0.00      1.32     0.00        2     0.00     0.00  void std::_Destroy<Vector*, Vector>(Vector*, Vector*, std::allocator<Vector>&)
  0.00      1.32     0.00        1     0.00     0.00  _GLOBAL__sub_I__Z22calculate_coefficientsPv
  0.00      1.32     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN6VectorC2Ev
  0.00      1.32     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN7Dataset4readENSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEERi
  0.00      1.32     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN8Analysis24correlation_coefficientsERPdRSt6vectorI6VectorSaIS3_EEiii
  0.00      1.32     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      1.32     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      1.32     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      1.32     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      1.32     0.00        1     0.00     0.00  Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int&)
  0.00      1.32     0.00        1     0.00     1.26  Analysis::correlation_coefficients(double*&, std::vector<Vector, std::allocator<Vector> >&, int, int, int)
  0.00      1.32     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<Vector>::deallocate(Vector*, unsigned long)
  0.00      1.32     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<Vector>::allocate(unsigned long, void const*)
  0.00      1.32     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<Vector>::new_allocator()
  0.00      1.32     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<Vector>::~new_allocator()
  0.00      1.32     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<ThreadData*>::new_allocator()
  0.00      1.32     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<ThreadData*>::~new_allocator()
  0.00      1.32     0.00        1     0.00     0.00  int __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)
  0.00      1.32     0.00        1     0.00     0.00  std::_Vector_base<Vector, std::allocator<Vector> >::_M_get_Tp_allocator() const
  0.00      1.32     0.00        1     0.00     0.00  std::vector<Vector, std::allocator<Vector> >::size() const
  0.00      1.32     0.00        1     0.00     0.00  std::vector<Vector, std::allocator<Vector> >::capacity() const
  0.00      1.32     0.00        1     0.00     0.00  std::vector<Vector, std::allocator<Vector> >::max_size() const
  0.00      1.32     0.00        1     0.00     0.00  std::allocator<Vector>::allocator()
  0.00      1.32     0.00        1     0.00     0.00  std::allocator<Vector>::~allocator()
  0.00      1.32     0.00        1     0.00     0.00  std::allocator<ThreadData*>::allocator()
  0.00      1.32     0.00        1     0.00     0.00  std::allocator<ThreadData*>::~allocator()
  0.00      1.32     0.00        1     0.00     0.00  void std::_Destroy_aux<true>::__destroy<ThreadData**>(ThreadData**, ThreadData**)
  0.00      1.32     0.00        1     0.00     0.00  std::_Vector_base<Vector, std::allocator<Vector> >::_M_allocate(unsigned long)
  0.00      1.32     0.00        1     0.00     0.00  std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::_Vector_impl()
  0.00      1.32     0.00        1     0.00     0.00  std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl::~_Vector_impl()
  0.00      1.32     0.00        1     0.00     0.00  std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_impl_data::_Vector_impl_data()
  0.00      1.32     0.00        1     0.00     0.00  std::_Vector_base<Vector, std::allocator<Vector> >::_Vector_base()
  0.00      1.32     0.00        1     0.00     0.00  std::_Vector_base<Vector, std::allocator<Vector> >::~_Vector_base()
  0.00      1.32     0.00        1     0.00     0.00  std::_Vector_base<ThreadData*, std::allocator<ThreadData*> >::_Vector_impl::_Vector_impl()
  0.00      1.32     0.00        1     0.00     0.00  std::_Vector_base<ThreadData*, std::allocator<ThreadData*> >::_Vector_impl::~_Vector_impl()
  0.00      1.32     0.00        1     0.00     0.00  std::_Vector_base<ThreadData*, std::allocator<ThreadData*> >::_Vector_impl_data::_Vector_impl_data()
  0.00      1.32     0.00        1     0.00     0.00  std::_Vector_base<ThreadData*, std::allocator<ThreadData*> >::_Vector_base()
  0.00      1.32     0.00        1     0.00     0.00  std::_Vector_base<ThreadData*, std::allocator<ThreadData*> >::~_Vector_base()
  0.00      1.32     0.00        1     0.00     0.00  std::allocator_traits<std::allocator<Vector> >::deallocate(std::allocator<Vector>&, Vector*, unsigned long)
  0.00      1.32     0.00        1     0.00     0.00  std::allocator_traits<std::allocator<Vector> >::allocate(std::allocator<Vector>&, unsigned long)
  0.00      1.32     0.00        1     0.00     0.00  std::allocator_traits<std::allocator<Vector> >::max_size(std::allocator<Vector> const&)
  0.00      1.32     0.00        1     0.00     0.00  Vector* std::__uninitialized_copy<false>::__uninit_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*)
  0.00      1.32     0.00        1     0.00     0.00  std::vector<Vector, std::allocator<Vector> >::_S_max_size(std::allocator<Vector> const&)
  0.00      1.32     0.00        1     0.00     0.00  Vector* std::vector<Vector, std::allocator<Vector> >::_M_allocate_and_copy<Vector const*>(unsigned long, Vector const*, Vector const*)
  0.00      1.32     0.00        1     0.00     0.00  std::vector<Vector, std::allocator<Vector> >::reserve(unsigned long)
  0.00      1.32     0.00        1     0.00     0.00  std::vector<Vector, std::allocator<Vector> >::vector()
  0.00      1.32     0.00        1     0.00     0.00  std::vector<Vector, std::allocator<Vector> >::~vector()
  0.00      1.32     0.00        1     0.00     0.00  std::vector<ThreadData*, std::allocator<ThreadData*> >::vector()
  0.00      1.32     0.00        1     0.00     0.00  std::vector<ThreadData*, std::allocator<ThreadData*> >::~vector()
  0.00      1.32     0.00        1     0.00     0.00  std::__cxx11::stoi(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*, int)
  0.00      1.32     0.00        1     0.00     0.00  Vector* std::uninitialized_copy<Vector const*, Vector*>(Vector const*, Vector const*, Vector*)
  0.00      1.32     0.00        1     0.00     0.00  Vector* std::__uninitialized_copy_a<Vector const*, Vector*, Vector>(Vector const*, Vector const*, Vector*, std::allocator<Vector>&)
  0.00      1.32     0.00        1     0.00     0.00  void std::_Destroy<ThreadData**>(ThreadData**, ThreadData**)
  0.00      1.32     0.00        1     0.00     0.00  void std::_Destroy<ThreadData**, ThreadData*>(ThreadData**, ThreadData**, std::allocator<ThreadData*>&)
  0.00      1.32     0.00        1     0.00     0.00  __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Range_chk::_S_chk(long, std::integral_constant<bool, true>)
  0.00      1.32     0.00        1     0.00     0.00  __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::_Save_errno()
  0.00      1.32     0.00        1     0.00     0.00  __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::~_Save_errno()

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2020 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.76% of 1.32 seconds

index % time    self  children    called     name
                0.01    0.01    1024/49604       Vector::magnitude() [6]
                0.69    0.57   48580/49604       Analysis::correlation_coefficients(double*&, std::vector<Vector, std::allocator<Vector> >&, int, int, int) [2]
[1]     97.0    0.70    0.58   49604         Vector::dot(Vector&) const [1]
                0.58    0.00 47897053/47897053     Vector::operator[](unsigned int) [4]
-----------------------------------------------
                0.00    1.26       1/1           calculate_coefficients(void*) [3]
[2]     95.7    0.00    1.26       1         Analysis::correlation_coefficients(double*&, std::vector<Vector, std::allocator<Vector> >&, int, int, int) [2]
                0.69    0.57   48580/49604       Vector::dot(Vector&) const [1]
                0.01    0.00   90971/95067       std::vector<Vector, std::allocator<Vector> >::operator[](unsigned long) [8]
                0.00    0.00   45903/45903       double const& std::min<double>(double const&, double const&) [20]
                0.00    0.00   45403/45403       double const& std::max<double>(double const&, double const&) [21]
-----------------------------------------------
                                                 <spontaneous>
[3]     95.7    0.00    1.26                 calculate_coefficients(void*) [3]
                0.00    1.26       1/1           Analysis::correlation_coefficients(double*&, std::vector<Vector, std::allocator<Vector> >&, int, int, int) [2]
-----------------------------------------------
                0.58    0.00 47897053/47897053     Vector::dot(Vector&) const [1]
[4]     43.9    0.58    0.00 47897053         Vector::operator[](unsigned int) [4]
-----------------------------------------------
                                                 <spontaneous>
[5]      2.8    0.00    0.04                 main [5]
                0.00    0.03    1024/1024        Vector::magnitude() [6]
                0.01    0.00       1/1           Dataset::write(double*&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int) [9]
                0.00    0.00    4096/95067       std::vector<Vector, std::allocator<Vector> >::operator[](unsigned long) [8]
                0.00    0.00    1024/1024        Vector::mean() const [31]
                0.00    0.00    1024/1024        Vector::operator-(double) [29]
                0.00    0.00    1024/1024        Vector::operator/(double) [28]
                0.00    0.00      13/13          bool __gnu_cxx::operator!=<ThreadData**, std::vector<ThreadData*, std::allocator<ThreadData*> > >(__gnu_cxx::__normal_iterator<ThreadData**, std::vector<ThreadData*, std::allocator<ThreadData*> > > const&, __gnu_cxx::__normal_iterator<ThreadData**, std::vector<ThreadData*, std::allocator<ThreadData*> > > const&) [45]
                0.00    0.00      12/12          __gnu_cxx::__normal_iterator<ThreadData**, std::vector<ThreadData*, std::allocator<ThreadData*> > >::operator*() const [47]
                0.00    0.00      12/12          __gnu_cxx::__normal_iterator<ThreadData**, std::vector<ThreadData*, std::allocator<ThreadData*> > >::operator++() [46]
                0.00    0.00       3/3           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [76]
                0.00    0.00       3/3           std::vector<ThreadData*, std::allocator<ThreadData*> >::push_back(ThreadData* const&) [72]
                0.00    0.00       2/2           ThreadData::ThreadData(double*, std::vector<Vector, std::allocator<Vector> >&, int, int, int) [80]
                0.00    0.00       1/1           Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int&) [102]
                0.00    0.00       1/1           std::__cxx11::stoi(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*, int) [141]
                0.00    0.00       1/1           std::vector<ThreadData*, std::allocator<ThreadData*> >::vector() [139]
                0.00    0.00       1/4           std::vector<ThreadData*, std::allocator<ThreadData*> >::begin() [60]
                0.00    0.00       1/3           std::vector<ThreadData*, std::allocator<ThreadData*> >::end() [71]
                0.00    0.00       1/1           std::vector<ThreadData*, std::allocator<ThreadData*> >::~vector() [140]
                0.00    0.00       1/1           std::vector<Vector, std::allocator<Vector> >::~vector() [138]
-----------------------------------------------
                0.00    0.03    1024/1024        main [5]
[6]      2.0    0.00    0.03    1024         Vector::magnitude() [6]
                0.01    0.01    1024/49604       Vector::dot(Vector&) const [1]
-----------------------------------------------
                                                 <spontaneous>
[7]      1.5    0.02    0.00                 Vector::operator[](unsigned int) const [7]
-----------------------------------------------
                0.00    0.00    4096/95067       main [5]
                0.01    0.00   90971/95067       Analysis::correlation_coefficients(double*&, std::vector<Vector, std::allocator<Vector> >&, int, int, int) [2]
[8]      0.8    0.01    0.00   95067         std::vector<Vector, std::allocator<Vector> >::operator[](unsigned long) [8]
-----------------------------------------------
                0.01    0.00       1/1           main [5]
[9]      0.8    0.01    0.00       1         Dataset::write(double*&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int) [9]
                0.00    0.00  523776/523776      std::setprecision(int) [19]
-----------------------------------------------
                0.00    0.00 1048576/1048576     double* std::__copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, int, double*, std::input_iterator_tag) [41]
[16]     0.0    0.00    0.00 1048576         std::istream_iterator<double, char, std::char_traits<char>, long>::operator*() const [16]
-----------------------------------------------
                0.00    0.00    1024/1048576     std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream&) [34]
                0.00    0.00 1047552/1048576     std::istream_iterator<double, char, std::char_traits<char>, long>::operator++() [18]
[17]     0.0    0.00    0.00 1048576         std::istream_iterator<double, char, std::char_traits<char>, long>::_M_read() [17]
-----------------------------------------------
                0.00    0.00 1047552/1047552     double* std::__copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, int, double*, std::input_iterator_tag) [41]
[18]     0.0    0.00    0.00 1047552         std::istream_iterator<double, char, std::char_traits<char>, long>::operator++() [18]
                0.00    0.00 1047552/1048576     std::istream_iterator<double, char, std::char_traits<char>, long>::_M_read() [17]
-----------------------------------------------
                0.00    0.00  523776/523776      Dataset::write(double*&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int) [9]
[19]     0.0    0.00    0.00  523776         std::setprecision(int) [19]
-----------------------------------------------
                0.00    0.00   45903/45903       Analysis::correlation_coefficients(double*&, std::vector<Vector, std::allocator<Vector> >&, int, int, int) [2]
[20]     0.0    0.00    0.00   45903         double const& std::min<double>(double const&, double const&) [20]
-----------------------------------------------
                0.00    0.00   45403/45403       Analysis::correlation_coefficients(double*&, std::vector<Vector, std::allocator<Vector> >&, int, int, int) [2]
[21]     0.0    0.00    0.00   45403         double const& std::max<double>(double const&, double const&) [21]
-----------------------------------------------
                0.00    0.00    1024/2048        Vector::Vector(Vector const&) [27]
                0.00    0.00    1024/2048        Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int&) [102]
[22]     0.0    0.00    0.00    2048         Vector::Vector(unsigned int) [22]
-----------------------------------------------
                0.00    0.00    1024/2048        void std::_Destroy<Vector>(Vector*) [40]
                0.00    0.00    1024/2048        Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int&) [102]
[23]     0.0    0.00    0.00    2048         Vector::~Vector() [23]
-----------------------------------------------
                0.00    0.00    1024/2048        void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [32]
                0.00    0.00    1024/2048        void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [30]
[24]     0.0    0.00    0.00    2048         Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [24]
-----------------------------------------------
                0.00    0.00       2/1026        void __gnu_cxx::new_allocator<ThreadData*>::construct<ThreadData*, ThreadData* const&>(ThreadData**, ThreadData* const&) [64]
                0.00    0.00    1024/1026        void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [30]
[25]     0.0    0.00    0.00    1026         operator new(unsigned long, void*) [25]
-----------------------------------------------
                0.00    0.00    1024/1024        Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int&) [102]
[26]     0.0    0.00    0.00    1024         Vector::get_data() [26]
-----------------------------------------------
                0.00    0.00    1024/1024        void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [30]
[27]     0.0    0.00    0.00    1024         Vector::Vector(Vector const&) [27]
                0.00    0.00    1024/2048        Vector::Vector(unsigned int) [22]
-----------------------------------------------
                0.00    0.00    1024/1024        main [5]
[28]     0.0    0.00    0.00    1024         Vector::operator/(double) [28]
-----------------------------------------------
                0.00    0.00    1024/1024        main [5]
