Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
-----------------------------------------------
                0.00    0.00  261632/261632      Analysis::pearson(Vector, Vector) [25]
[17]     0.0    0.00    0.00  261632         Vector::operator-(double) [17]
                0.00    0.00 133955584/468844544     Vector::operator[](unsigned int) [8]
                0.00    0.00  261632/1178368     Vector::Vector(Vector const&) [11]
-----------------------------------------------
                0.00    0.00  261632/261632      Analysis::pearson(Vector, Vector) [25]
[18]     0.0    0.00    0.00  261632         Vector::mean() const [18]
-----------------------------------------------
                0.00    0.00  261632/261632      Analysis::pearson(Vector, Vector) [25]
[19]     0.0    0.00    0.00  261632         Vector::magnitude() const [19]
                0.00    0.00  261632/1178368     Vector::Vector(Vector const&) [11]
                0.00    0.00  261632/392448      Vector::dot(Vector) const [12]
                0.00    0.00  261632/1178880     Vector::~Vector() [10]
-----------------------------------------------
                0.00    0.00  261632/261632      double* std::__copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, std::input_iterator_tag) [50]
[20]     0.0    0.00    0.00  261632         std::istream_iterator<double, char, std::char_traits<char>, long>::operator++() [20]
                0.00    0.00  261632/262144      std::istream_iterator<double, char, std::char_traits<char>, long>::_M_read() [14]
-----------------------------------------------
                0.00    0.00  261632/261632      Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [134]
[21]     0.0    0.00    0.00  261632         std::vector<Vector, std::allocator<Vector> >::operator[](unsigned long) [21]
-----------------------------------------------
                0.00    0.00       1/131841      std::vector<Vector, std::allocator<Vector> >::vector(std::vector<Vector, std::allocator<Vector> > const&) [167]
                0.00    0.00       1/131841      std::vector<Vector, std::allocator<Vector> >::reserve(unsigned long) [166]
                0.00    0.00  131839/131841      Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [134]
[22]     0.0    0.00    0.00  131841         std::vector<Vector, std::allocator<Vector> >::size() const [22]
-----------------------------------------------
                0.00    0.00     512/131840      void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [46]
                0.00    0.00     512/131840      void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [39]
                0.00    0.00  130816/131840      void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [26]
[23]     0.0    0.00    0.00  131840         operator new(unsigned long, void*) [23]
-----------------------------------------------
                0.00    0.00       1/130890      std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [170]
                0.00    0.00      72/130890      std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [73]
                0.00    0.00  130817/130890      Dataset::write(std::vector<double, std::allocator<double> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [133]
[24]     0.0    0.00    0.00  130890         std::vector<double, std::allocator<double> >::size() const [24]
-----------------------------------------------
                0.00    0.00  130816/130816      Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [134]
[25]     0.0    0.00    0.00  130816         Analysis::pearson(Vector, Vector) [25]
                0.00    0.00  654080/1178880     Vector::~Vector() [10]
                0.00    0.00  261632/261632      Vector::mean() const [18]
                0.00    0.00  261632/261632      Vector::operator-(double) [17]
                0.00    0.00  261632/261632      Vector::magnitude() const [19]
                0.00    0.00  261632/261632      Vector::operator/(double) [16]
                0.00    0.00  130816/1178368     Vector::Vector(Vector const&) [11]
                0.00    0.00  130816/392448      Vector::dot(Vector) const [12]
                0.00    0.00  130816/130816      double const& std::min<double>(double const&, double const&) [32]
                0.00    0.00  130816/130816      double const& std::max<double>(double const&, double const&) [31]
-----------------------------------------------
                0.00    0.00  130816/130816      void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [27]
[26]     0.0    0.00    0.00  130816         void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [26]
                0.00    0.00  130816/261650      double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [15]
                0.00    0.00  130816/131840      operator new(unsigned long, void*) [23]
-----------------------------------------------
                0.00    0.00      18/130816      void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [74]
                0.00    0.00  130798/130816      std::vector<double, std::allocator<double> >::push_back(double const&) [28]
[27]     0.0    0.00    0.00  130816         void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [27]
                0.00    0.00  130816/261650      double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [15]
                0.00    0.00  130816/130816      void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [26]
-----------------------------------------------
                0.00    0.00  130816/130816      Analysis::correlation_coefficients(std::vector<Vector, std::allocator<Vector> >) [134]
[28]     0.0    0.00    0.00  130816         std::vector<double, std::allocator<double> >::push_back(double const&) [28]
                0.00    0.00  130798/130816      void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [27]
                0.00    0.00      18/18          std::vector<double, std::allocator<double> >::end() [75]
                0.00    0.00      18/18          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [74]
-----------------------------------------------
                0.00    0.00  130816/130816      Dataset::write(std::vector<double, std::allocator<double> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [133]
[29]     0.0    0.00    0.00  130816         std::vector<double, std::allocator<double> >::operator[](unsigned long) [29]
-----------------------------------------------
                0.00    0.00  130816/130816      Dataset::write(std::vector<double, std::allocator<double> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [133]
[30]     0.0    0.00    0.00  130816         std::setprecision(int) [30]
-----------------------------------------------
                0.00    0.00  130816/130816      Analysis::pearson(Vector, Vector) [25]
[31]     0.0    0.00    0.00  130816         double const& std::max<double>(double const&, double const&) [31]
-----------------------------------------------
                0.00    0.00  130816/130816      Analysis::pearson(Vector, Vector) [25]
[32]     0.0    0.00    0.00  130816         double const& std::min<double>(double const&, double const&) [32]
-----------------------------------------------
                0.00    0.00     512/1536        Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [161]
                0.00    0.00    1024/1536        void std::_Destroy_aux<false>::__destroy<Vector*>(Vector*, Vector*) [84]
[33]     0.0    0.00    0.00    1536         Vector* std::__addressof<Vector>(Vector&) [33]
-----------------------------------------------
                0.00    0.00     512/1536        void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [46]
                0.00    0.00     512/1536        void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [42]
                0.00    0.00     512/1536        void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [39]
[34]     0.0    0.00    0.00    1536         Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [34]
-----------------------------------------------
                0.00    0.00    1026/1026        bool __gnu_cxx::operator!=<Vector const*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&) [37]
[35]     0.0    0.00    0.00    1026         __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::base() const [35]
-----------------------------------------------
                0.00    0.00    1024/1024        void std::_Destroy_aux<false>::__destroy<Vector*>(Vector*, Vector*) [84]
[36]     0.0    0.00    0.00    1024         void std::_Destroy<Vector>(Vector*) [36]
                0.00    0.00    1024/1178880     Vector::~Vector() [10]
-----------------------------------------------
                0.00    0.00     513/513         Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [161]
[37]     0.0    0.00    0.00     513         bool __gnu_cxx::operator!=<Vector const*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&) [37]
                0.00    0.00    1026/1026        __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::base() const [35]
-----------------------------------------------
                0.00    0.00     512/512         Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [132]
[38]     0.0    0.00    0.00     512         Vector::get_data() [38]
-----------------------------------------------
                0.00    0.00     512/512         void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [42]
[39]     0.0    0.00    0.00     512         void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [39]
                0.00    0.00     512/1536        Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [34]
                0.00    0.00     512/131840      operator new(unsigned long, void*) [23]
                0.00    0.00     512/1178368     Vector::Vector(Vector const&) [11]
-----------------------------------------------
                0.00    0.00     512/512         Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [161]
[40]     0.0    0.00    0.00     512         __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::operator++() [40]
-----------------------------------------------
                0.00    0.00     512/512         Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [161]
[41]     0.0    0.00    0.00     512         __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::operator*() const [41]
-----------------------------------------------
                0.00    0.00     512/512         std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [45]
[42]     0.0    0.00    0.00     512         void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [42]
                0.00    0.00     512/1536        Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [34]
                0.00    0.00     512/512         void __gnu_cxx::new_allocator<Vector>::construct<Vector, Vector const&>(Vector*, Vector const&) [39]
-----------------------------------------------
                0.00    0.00     512/512         double* std::copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*) [49]
[43]     0.0    0.00    0.00     512         std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream_iterator<double, char, std::char_traits<char>, long> const&) [43]
-----------------------------------------------
                0.00    0.00     512/512         Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [132]
[44]     0.0    0.00    0.00     512         std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream&) [44]
                0.00    0.00     512/512         std::istream* std::__addressof<std::istream>(std::istream&) [47]
                0.00    0.00     512/262144      std::istream_iterator<double, char, std::char_traits<char>, long>::_M_read() [14]
-----------------------------------------------
                0.00    0.00     512/512         Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [132]
[45]     0.0    0.00    0.00     512         std::vector<Vector, std::allocator<Vector> >::push_back(Vector const&) [45]
                0.00    0.00     512/512         void std::allocator_traits<std::allocator<Vector> >::construct<Vector, Vector const&>(std::allocator<Vector>&, Vector*, Vector const&) [42]
-----------------------------------------------
                0.00    0.00     512/512         Vector* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*>(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >, Vector*) [161]
[46]     0.0    0.00    0.00     512         void std::_Construct<Vector, Vector const&>(Vector*, Vector const&) [46]
                0.00    0.00     512/1536        Vector const& std::forward<Vector const&>(std::remove_reference<Vector const&>::type&) [34]
                0.00    0.00     512/131840      operator new(unsigned long, void*) [23]
                0.00    0.00     512/1178368     Vector::Vector(Vector const&) [11]
-----------------------------------------------
                0.00    0.00     512/512         std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream&) [44]
[47]     0.0    0.00    0.00     512         std::istream* std::__addressof<std::istream>(std::istream&) [47]
-----------------------------------------------
                0.00    0.00     512/512         double* std::copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*) [49]
[48]     0.0    0.00    0.00     512         std::iterator_traits<std::istream_iterator<double, char, std::char_traits<char>, long> >::iterator_category std::__iterator_category<std::istream_iterator<double, char, std::char_traits<char>, long> >(std::istream_iterator<double, char, std::char_traits<char>, long> const&) [48]
-----------------------------------------------
                0.00    0.00     512/512         Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [132]
[49]     0.0    0.00    0.00     512         double* std::copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*) [49]
                0.00    0.00     512/512         std::iterator_traits<std::istream_iterator<double, char, std::char_traits<char>, long> >::iterator_category std::__iterator_category<std::istream_iterator<double, char, std::char_traits<char>, long> >(std::istream_iterator<double, char, std::char_traits<char>, long> const&) [48]
                0.00    0.00     512/512         std::istream_iterator<double, char, std::char_traits<char>, long>::istream_iterator(std::istream_iterator<double, char, std::char_traits<char>, long> const&) [43]
                0.00    0.00     512/512         double* std::__copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, std::input_iterator_tag) [50]
-----------------------------------------------
                0.00    0.00     512/512         double* std::copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*) [49]
[50]     0.0    0.00    0.00     512         double* std::__copy_n<std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*>(std::istream_iterator<double, char, std::char_traits<char>, long>, unsigned int, double*, std::input_iterator_tag) [50]
                0.00    0.00  262144/262144      std::istream_iterator<double, char, std::char_traits<char>, long>::operator*() const [13]
                0.00    0.00  261632/261632      std::istream_iterator<double, char, std::char_traits<char>, long>::operator++() [20]
-----------------------------------------------
                0.00    0.00     512/512         Dataset::read(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [132]
[51]     0.0    0.00    0.00     512         std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [51]
-----------------------------------------------
                0.00    0.00       1/109         double* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [173]
                0.00    0.00     108/109         double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [64]
[52]     0.0    0.00    0.00     109         double* std::__niter_base<double*>(double*) [52]
-----------------------------------------------
                0.00    0.00      36/72          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [74]
                0.00    0.00      36/72          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [72]
[53]     0.0    0.00    0.00      72         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [53]
-----------------------------------------------
                0.00    0.00      19/55          __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [68]
                0.00    0.00      36/55          std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [60]
[54]     0.0    0.00    0.00      55         __gnu_cxx::new_allocator<double>::max_size() const [54]
-----------------------------------------------
                0.00    0.00       1/39          std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [170]
                0.00    0.00       2/39          std::vector<double, std::allocator<double> >::~vector() [111]
                0.00    0.00      36/39          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [74]
[55]     0.0    0.00    0.00      39         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [55]
-----------------------------------------------
                0.00    0.00       1/37          std::vector<double, std::allocator<double> >::vector(std::vector<double, std::allocator<double> > const&) [170]
                0.00    0.00      36/37          std::vector<double, std::allocator<double> >::max_size() const [59]
[56]     0.0    0.00    0.00      37         std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [56]
-----------------------------------------------
                0.00    0.00       1/37          std::vector<Vector, std::allocator<Vector> >::_S_max_size(std::allocator<Vector> const&) [164]
                0.00    0.00      36/37          std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [61]
[57]     0.0    0.00    0.00      37         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [57]
-----------------------------------------------
                0.00    0.00      18/36          std::vector<double, std::allocator<double> >::end() [75]
                0.00    0.00      18/36          std::vector<double, std::allocator<double> >::begin() [76]
[58]     0.0    0.00    0.00      36         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [58]
-----------------------------------------------
                0.00    0.00      36/36          std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [73]
[59]     0.0    0.00    0.00      36         std::vector<double, std::allocator<double> >::max_size() const [59]
                0.00    0.00      36/36          std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [61]
                0.00    0.00      36/37          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [56]
-----------------------------------------------
                0.00    0.00      36/36          std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [61]
[60]     0.0    0.00    0.00      36         std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [60]
                0.00    0.00      36/55          __gnu_cxx::new_allocator<double>::max_size() const [54]
-----------------------------------------------
                0.00    0.00      36/36          std::vector<double, std::allocator<double> >::max_size() const [59]
[61]     0.0    0.00    0.00      36         std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [61]
                0.00    0.00      36/36          std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [60]
                0.00    0.00      36/37          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [57]
-----------------------------------------------
                0.00    0.00      36/36          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [74]
[62]     0.0    0.00    0.00      36         std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [62]
                0.00    0.00      36/36          std::vector<double, std::allocator<double> >::_S_do_relocate(double*, double*, double*, std::allocator<double>&, std::integral_constant<bool, true>) [63]
-----------------------------------------------
                0.00    0.00      36/36          std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [62]
[63]     0.0    0.00    0.00      36         std::vector<double, std::allocator<double> >::_S_do_relocate(double*, double*, double*, std::allocator<double>&, std::integral_constant<bool, true>) [63]
                0.00    0.00      36/36          double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [64]
-----------------------------------------------
                0.00    0.00      36/36          std::vector<double, std::allocator<double> >::_S_do_relocate(double*, double*, double*, std::allocator<double>&, std::integral_constant<bool, true>) [63]
[64]     0.0    0.00    0.00      36         double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [64]
                0.00    0.00     108/109         double* std::__niter_base<double*>(double*) [52]
                0.00    0.00      36/36          std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&) [65]
-----------------------------------------------
                0.00    0.00      36/36          double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&) [64]
[65]     0.0    0.00    0.00      36         std::enable_if<std::__is_bitwise_relocatable<double, void>::value, double*>::type std::__relocate_a_1<double, double>(double*, double*, double*, std::allocator<double>&) [65]
-----------------------------------------------
                0.00    0.00       2/20          std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [107]
                0.00    0.00      18/20          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [74]
[66]     0.0    0.00    0.00      20         std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [66]
                0.00    0.00      19/19          std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [70]
-----------------------------------------------
                0.00    0.00      19/19          std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [70]
[67]     0.0    0.00    0.00      19         __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [67]
-----------------------------------------------
                0.00    0.00      19/19          std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [71]
[68]     0.0    0.00    0.00      19         __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [68]
                0.00    0.00      19/55          __gnu_cxx::new_allocator<double>::max_size() const [54]
-----------------------------------------------
                0.00    0.00       1/19          std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [155]
                0.00    0.00      18/19          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [74]
[69]     0.0    0.00    0.00      19         std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [69]
                0.00    0.00      19/19          std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [71]
-----------------------------------------------
                0.00    0.00      19/19          std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [66]
[70]     0.0    0.00    0.00      19         std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [70]
                0.00    0.00      19/19          __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [67]
-----------------------------------------------
                0.00    0.00      19/19          std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [69]
[71]     0.0    0.00    0.00      19         std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [71]
                0.00    0.00      19/19          __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [68]
-----------------------------------------------
                0.00    0.00      18/18          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [74]
[72]     0.0    0.00    0.00      18         __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [72]
                0.00    0.00      36/72          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [53]
-----------------------------------------------
                0.00    0.00      18/18          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [74]
[73]     0.0    0.00    0.00      18         std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [73]
                0.00    0.00      72/130890      std::vector<double, std::allocator<double> >::size() const [24]
                0.00    0.00      36/36          std::vector<double, std::allocator<double> >::max_size() const [59]
                0.00    0.00      18/18          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [77]
-----------------------------------------------
                0.00    0.00      18/18          std::vector<double, std::allocator<double> >::push_back(double const&) [28]
[74]     0.0    0.00    0.00      18         void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [74]
                0.00    0.00      36/39          std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [55]
                0.00    0.00      36/72          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::base() const [53]
                0.00    0.00      36/36          std::vector<double, std::allocator<double> >::_S_relocate(double*, double*, double*, std::allocator<double>&) [62]
                0.00    0.00      18/18          std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [73]
                0.00    0.00      18/18          std::vector<double, std::allocator<double> >::begin() [76]
                0.00    0.00      18/18          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > const&) [72]
                0.00    0.00      18/19          std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [69]
                0.00    0.00      18/261650      double const& std::forward<double const&>(std::remove_reference<double const&>::type&) [15]
                0.00    0.00      18/130816      void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [27]
                0.00    0.00      18/20          std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [66]
-----------------------------------------------
                0.00    0.00      18/18          std::vector<double, std::allocator<double> >::push_back(double const&) [28]
[75]     0.0    0.00    0.00      18         std::vector<double, std::allocator<double> >::end() [75]
                0.00    0.00      18/36          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [58]
-----------------------------------------------
                0.00    0.00      18/18          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double const&>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double const&) [74]
[76]     0.0    0.00    0.00      18         std::vector<double, std::allocator<double> >::begin() [76]
                0.00    0.00      18/36          __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [58]
-----------------------------------------------
                0.00    0.00      18/18          std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [73]
[77]     0.0    0.00    0.00      18         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [77]
-----------------------------------------------
